,1,3,5
973,health,This Is How Chelsea Lost 35 Pounds and Built Muscle After Having Reconstructive Hip Surgery,https://assets.msn.com/labs/mind/AAGlyY2.html
974,lifestyle,Your Favorite Halloween Candy Based on Your Zodiac Sign,https://assets.msn.com/labs/mind/AAHbyiY.html
975,lifestyle,Sweden's Princess Madeleine Reacts to Her Kids' Royal Titles Being Removed: 'I Think It's Good',https://assets.msn.com/labs/mind/AAIp5qE.html
976,sports,What can the Wizards expect from Rui Hachimura?,https://assets.msn.com/labs/mind/AAJaCPf.html
977,sports,Ten Thoughts on the NFL and the Bears,https://assets.msn.com/labs/mind/AAJwgzf.html
978,sports,"WFAN's Mike Francesa trashes Pat Shurmur, Giants for 'sickening' loss to Cardinals: 'They are complete losers'",https://assets.msn.com/labs/mind/AAJ4OIt.html
979,sports,Magic vs. Cavs Preview: Magic basketball is finally back,https://assets.msn.com/labs/mind/AAJfUh2.html
980,health,"Where to get a flu shot: Walmart, CVS, Walgreens and more",https://assets.msn.com/labs/mind/AAHtW4i.html
981,foodanddrink,14 Unexpected Items That These Chefs Never Refrigerate,https://assets.msn.com/labs/mind/AAGKncX.html
982,sports,There's Gold in the White Sox infield,https://assets.msn.com/labs/mind/AAJl5M4.html
983,sports,Michigan football's blowout win more about just how bad Maryland is right now,https://assets.msn.com/labs/mind/AAJKImq.html
984,sports,Ricky Stenhouse Jr. to drive for JTG Daugherty Racing in 2020,https://assets.msn.com/labs/mind/AAISy61.html
985,lifestyle,How a Philly area retailer finds sales success in physical storefronts,https://assets.msn.com/labs/mind/AAJgSnH.html
986,foodanddrink,Don't Miss These Under-the-Radar Restaurants in Every State,https://assets.msn.com/labs/mind/AAIzv30.html
987,sports,Ramsey promises Rams no holdout,https://assets.msn.com/labs/mind/AAJ4nHP.html
988,foodanddrink,Where to celebrate National Dessert Day 2019 in Philadelphia,https://assets.msn.com/labs/mind/AAIGxhm.html
989,sports,Steve Phillips Previews Game 6 of the World Series,https://assets.msn.com/labs/mind/AAJwqE8.html
990,lifestyle,These 13 Women Battled Workplace Discrimination   and Won,https://assets.msn.com/labs/mind/AAF7fUI.html
991,sports,Aaron Judge will want that one back,https://assets.msn.com/labs/mind/AAJ46hX.html
992,news,"Democratic debate, impeachment inquiry deadlines: 5 things to know Tuesday",https://assets.msn.com/labs/mind/AAINv8v.html
993,video,Farkas: 'The Kurds think that we've betrayed them for oil.',https://assets.msn.com/labs/mind/AAJrGfQ.html
994,sports,What Patriots Players Said To Josh Gordon On Instagram After Seahawks Claimed WR,https://assets.msn.com/labs/mind/AAJJc6T.html
995,sports,Clutch in the playoffs: Drivers who won in critical situations,https://assets.msn.com/labs/mind/AAHfzHX.html
996,health,I Tested Positive for the Alzheimer's Gene at Age 26,https://assets.msn.com/labs/mind/AAHxi2T.html
997,lifestyle,20 Halloween Costumes You Can Get Away with Wearing at the Office,https://assets.msn.com/labs/mind/AAGm4xz.html
998,finance,Grocery shopping mistakes you don't want to make,https://assets.msn.com/labs/mind/AAHc04P.html
999,video,Dog perplexed by stuffed animal lookalike,https://assets.msn.com/labs/mind/AAIp60x.html
